0.000000000000000000e+00,-7.791423797607421875e+00
1.000000000000000000e+00,-1.006888008117675781e+01
2.000000000000000000e+00,-1.789194297790527344e+01
3.000000000000000000e+00,-1.387929534912109375e+01
4.000000000000000000e+00,-1.255568981170654297e+01
5.000000000000000000e+00,-6.699684143066406250e+00
6.000000000000000000e+00,-1.283598804473876953e+01
7.000000000000000000e+00,-1.283765029907226562e+01
8.000000000000000000e+00,-1.141314697265625000e+01
9.000000000000000000e+00,-1.931217956542968750e+01
1.000000000000000000e+01,-1.962175750732421875e+01
1.100000000000000000e+01,-1.206271553039550781e+01
1.200000000000000000e+01,-1.341758823394775391e+01
1.300000000000000000e+01,-1.530404567718505859e+01
1.400000000000000000e+01,-3.327025222778320312e+01
1.500000000000000000e+01,-2.024497985839843750e+01
1.600000000000000000e+01,-1.152193069458007812e+01
1.700000000000000000e+01,-1.706927871704101562e+01
1.800000000000000000e+01,-7.045272827148437500e+00
1.900000000000000000e+01,-7.492096900939941406e+00
2.000000000000000000e+01,-1.167176342010498047e+01
2.100000000000000000e+01,-9.166342735290527344e+00
2.200000000000000000e+01,-1.264612197875976562e+01
2.300000000000000000e+01,-8.343082427978515625e+00
2.400000000000000000e+01,-7.661723613739013672e+00
2.500000000000000000e+01,-1.032586860656738281e+01
2.600000000000000000e+01,-2.422068405151367188e+01
2.700000000000000000e+01,-7.163354873657226562e+00
2.800000000000000000e+01,-1.092568016052246094e+01
2.900000000000000000e+01,-8.086597442626953125e+00
3.000000000000000000e+01,-1.335790634155273438e+01
3.100000000000000000e+01,-8.621519088745117188e+00
3.200000000000000000e+01,-4.554512977600097656e+00
3.300000000000000000e+01,-1.136855983734130859e+01
3.400000000000000000e+01,-4.258205413818359375e+00
3.500000000000000000e+01,-1.667597198486328125e+01
3.600000000000000000e+01,-3.214175939559936523e+00
3.700000000000000000e+01,-6.957888603210449219e+00
3.800000000000000000e+01,-1.192379951477050781e+01
3.900000000000000000e+01,-1.657991790771484375e+01
4.000000000000000000e+01,-1.634014892578125000e+01
4.100000000000000000e+01,-1.315175914764404297e+01
4.200000000000000000e+01,-1.571790695190429688e+01
4.300000000000000000e+01,-2.016135978698730469e+01
4.400000000000000000e+01,-1.303819751739501953e+01
4.500000000000000000e+01,-2.280177879333496094e+01
4.600000000000000000e+01,-8.161287307739257812e+00
4.700000000000000000e+01,-6.497058868408203125e+00
4.800000000000000000e+01,-1.287949180603027344e+01
4.900000000000000000e+01,-2.459265708923339844e+01
5.000000000000000000e+01,-1.290907764434814453e+01
5.100000000000000000e+01,-7.678189277648925781e+00
5.200000000000000000e+01,-8.407736778259277344e+00
5.300000000000000000e+01,-2.403099441528320312e+01
5.400000000000000000e+01,-8.359859466552734375e+00
5.500000000000000000e+01,-1.313793182373046875e+01
5.600000000000000000e+01,-1.904671859741210938e+01
5.700000000000000000e+01,-3.881886959075927734e+00
5.800000000000000000e+01,-3.973146438598632812e+00
5.900000000000000000e+01,-5.710372447967529297e+00
6.000000000000000000e+01,-5.200453758239746094e+00
6.100000000000000000e+01,-1.484553813934326172e+01
6.200000000000000000e+01,-2.481922864913940430e+00
6.300000000000000000e+01,-1.334087467193603516e+01
6.400000000000000000e+01,-1.158279037475585938e+01
6.500000000000000000e+01,-8.931122779846191406e+00
6.600000000000000000e+01,-5.842352509498596191e-01
6.700000000000000000e+01,-1.439237594604492188e+01
6.800000000000000000e+01,-4.280270099639892578e+00
6.900000000000000000e+01,-9.078643798828125000e+00
7.000000000000000000e+01,-8.169531822204589844e-01
7.100000000000000000e+01,-1.247444057464599609e+01
7.200000000000000000e+01,-9.059199333190917969e+00
7.300000000000000000e+01,-1.137484741210937500e+01
7.400000000000000000e+01,-1.103178787231445312e+01
7.500000000000000000e+01,-2.004472923278808594e+01
7.600000000000000000e+01,-5.033936023712158203e+00
7.700000000000000000e+01,-5.614647388458251953e+00
7.800000000000000000e+01,-4.542309761047363281e+00
7.900000000000000000e+01,-9.002317428588867188e+00
8.000000000000000000e+01,-6.236473083496093750e+00
8.100000000000000000e+01,-5.681233406066894531e+00
8.200000000000000000e+01,-8.622665405273437500e-01
8.300000000000000000e+01,-3.309779405593872070e+00
8.400000000000000000e+01,-3.095295429229736328e+00
8.500000000000000000e+01,-1.425798606872558594e+01
8.600000000000000000e+01,-9.886255264282226562e+00
8.700000000000000000e+01,4.484442234039306641e+00
8.800000000000000000e+01,8.109809875488281250e+00
8.900000000000000000e+01,-2.074045658111572266e+00
9.000000000000000000e+01,-3.655447721481323242e+00
9.100000000000000000e+01,-4.240492820739746094e+00
9.200000000000000000e+01,4.062426567077636719e+00
9.300000000000000000e+01,6.799538135528564453e+00
9.400000000000000000e+01,2.571536064147949219e+00
9.500000000000000000e+01,-1.600795865058898926e+00
9.600000000000000000e+01,7.247090935707092285e-01
9.700000000000000000e+01,-3.616456985473632812e+00
9.800000000000000000e+01,-2.983837723731994629e-01
9.900000000000000000e+01,-9.910438537597656250e+00
1.000000000000000000e+02,-3.821334362030029297e+00
1.010000000000000000e+02,-8.488326668739318848e-01
1.020000000000000000e+02,1.834043860435485840e+00
1.030000000000000000e+02,-5.173952579498291016e+00
1.040000000000000000e+02,-5.071015834808349609e+00
1.050000000000000000e+02,2.115983963012695312e+00
1.060000000000000000e+02,-3.059188127517700195e+00
1.070000000000000000e+02,-3.438132047653198242e+00
1.080000000000000000e+02,-1.187601089477539062e+01
1.090000000000000000e+02,-1.252737140655517578e+01
1.100000000000000000e+02,-8.417605400085449219e+00
1.110000000000000000e+02,-5.385488271713256836e-02
1.120000000000000000e+02,-9.901028633117675781e+00
1.130000000000000000e+02,-2.010615348815917969e+01
1.140000000000000000e+02,-6.414860725402832031e+00
1.150000000000000000e+02,-4.757486820220947266e+00
1.160000000000000000e+02,-1.328051567077636719e+01
1.170000000000000000e+02,-7.289858818054199219e+00
1.180000000000000000e+02,-7.253300666809082031e+00
1.190000000000000000e+02,-5.928439617156982422e+00
1.200000000000000000e+02,-2.342552185058593750e+00
1.210000000000000000e+02,-6.788767814636230469e+00
1.220000000000000000e+02,-1.026488399505615234e+01
1.230000000000000000e+02,-2.304299926757812500e+01
1.240000000000000000e+02,-5.493278980255126953e+00
1.250000000000000000e+02,-4.040077209472656250e+00
1.260000000000000000e+02,-1.167182826995849609e+01
1.270000000000000000e+02,-6.521306514739990234e+00
1.280000000000000000e+02,-3.053257942199707031e+00
1.290000000000000000e+02,-6.029913425445556641e+00
1.300000000000000000e+02,-1.407284641265869141e+01
1.310000000000000000e+02,-7.273010253906250000e+00
1.320000000000000000e+02,-9.265212059020996094e+00
1.330000000000000000e+02,-5.307654380798339844e+00
1.340000000000000000e+02,-5.282878398895263672e+00
1.350000000000000000e+02,-7.610561847686767578e+00
1.360000000000000000e+02,-9.664629936218261719e+00
1.370000000000000000e+02,-7.068925380706787109e+00
1.380000000000000000e+02,-9.219297409057617188e+00
1.390000000000000000e+02,-7.558688640594482422e+00
1.400000000000000000e+02,-8.745468139648437500e+00
1.410000000000000000e+02,-1.148044681549072266e+01
1.420000000000000000e+02,-9.145850181579589844e+00
1.430000000000000000e+02,-1.200691699981689453e+01
1.440000000000000000e+02,-1.498130989074707031e+01
1.450000000000000000e+02,-1.385091304779052734e+01
1.460000000000000000e+02,-1.828515052795410156e+01
1.470000000000000000e+02,-9.852855682373046875e+00
1.480000000000000000e+02,-1.620027351379394531e+01
1.490000000000000000e+02,-1.606832885742187500e+01
1.500000000000000000e+02,-4.326593875885009766e+00
1.510000000000000000e+02,-1.127393150329589844e+01
1.520000000000000000e+02,-5.989856243133544922e+00
1.530000000000000000e+02,-1.787217903137207031e+01
1.540000000000000000e+02,-1.526680850982666016e+01
1.550000000000000000e+02,-1.347885990142822266e+01
1.560000000000000000e+02,-8.665319442749023438e+00
1.570000000000000000e+02,-1.626384353637695312e+01
1.580000000000000000e+02,-9.702802658081054688e+00
1.590000000000000000e+02,-1.615327072143554688e+01
1.600000000000000000e+02,-8.705900192260742188e+00
1.610000000000000000e+02,-8.054213523864746094e+00
1.620000000000000000e+02,-1.585848045349121094e+01
1.630000000000000000e+02,-1.708512878417968750e+01
1.640000000000000000e+02,-1.730132102966308594e+01
1.650000000000000000e+02,-1.056854152679443359e+01
1.660000000000000000e+02,-7.724565982818603516e+00
1.670000000000000000e+02,-1.914804077148437500e+01
1.680000000000000000e+02,-1.360600471496582031e+01
1.690000000000000000e+02,-6.042828559875488281e+00
1.700000000000000000e+02,-1.571145629882812500e+01
1.710000000000000000e+02,-1.484430789947509766e+01
1.720000000000000000e+02,-2.683058929443359375e+01
1.730000000000000000e+02,-1.488824653625488281e+01
1.740000000000000000e+02,-1.925146484375000000e+01
1.750000000000000000e+02,-1.573366737365722656e+01
1.760000000000000000e+02,-2.274547576904296875e+01
1.770000000000000000e+02,-1.548466491699218750e+01
1.780000000000000000e+02,-1.511206722259521484e+01
1.790000000000000000e+02,-9.960084915161132812e+00
1.800000000000000000e+02,-1.198420047760009766e+01
1.810000000000000000e+02,-1.825869369506835938e+01
1.820000000000000000e+02,-2.688543701171875000e+01
1.830000000000000000e+02,-2.106711578369140625e+01
1.840000000000000000e+02,-2.599176216125488281e+01
1.850000000000000000e+02,-2.179125595092773438e+01
1.860000000000000000e+02,-2.178920745849609375e+01
1.870000000000000000e+02,-1.296189117431640625e+01
1.880000000000000000e+02,-1.324158763885498047e+01
1.890000000000000000e+02,-2.125486564636230469e+01
1.900000000000000000e+02,-1.315863037109375000e+01
1.910000000000000000e+02,-1.355236148834228516e+01
1.920000000000000000e+02,-1.885936546325683594e+01
1.930000000000000000e+02,-8.542439460754394531e+00
1.940000000000000000e+02,-2.271682929992675781e+01
1.950000000000000000e+02,-1.480622768402099609e+01
1.960000000000000000e+02,-9.027083396911621094e+00
1.970000000000000000e+02,-2.146561431884765625e+01
1.980000000000000000e+02,-1.188483333587646484e+01
1.990000000000000000e+02,-9.654931068420410156e+00
2.000000000000000000e+02,-1.104644966125488281e+01
2.010000000000000000e+02,-1.675846481323242188e+01
2.020000000000000000e+02,-8.371378898620605469e+00
2.030000000000000000e+02,-1.388241863250732422e+01
2.040000000000000000e+02,-1.690484619140625000e+01
2.050000000000000000e+02,-1.338591480255126953e+01
2.060000000000000000e+02,-1.470886707305908203e+01
2.070000000000000000e+02,-1.257231330871582031e+01
2.080000000000000000e+02,-1.492962074279785156e+01
2.090000000000000000e+02,-9.205688476562500000e+00
2.100000000000000000e+02,-1.409060573577880859e+01
2.110000000000000000e+02,-1.992445182800292969e+01
2.120000000000000000e+02,-1.129063701629638672e+01
2.130000000000000000e+02,-5.118731975555419922e+00
2.140000000000000000e+02,-4.376501560211181641e+00
2.150000000000000000e+02,-2.204459381103515625e+01
2.160000000000000000e+02,-8.251228332519531250e+00
2.170000000000000000e+02,-1.151069259643554688e+01
2.180000000000000000e+02,-1.157049942016601562e+01
2.190000000000000000e+02,-9.574316024780273438e+00
2.200000000000000000e+02,-1.818188858032226562e+01
2.210000000000000000e+02,-8.459369659423828125e+00
2.220000000000000000e+02,-6.161942958831787109e+00
2.230000000000000000e+02,-6.799560546875000000e+00
2.240000000000000000e+02,-8.245459556579589844e+00
2.250000000000000000e+02,-1.177778625488281250e+01
2.260000000000000000e+02,-7.427834987640380859e+00
2.270000000000000000e+02,-1.177675342559814453e+01
2.280000000000000000e+02,-6.913359165191650391e+00
2.290000000000000000e+02,-1.841181945800781250e+01
2.300000000000000000e+02,-3.464143753051757812e+00
2.310000000000000000e+02,-1.236789798736572266e+01
2.320000000000000000e+02,-9.782133102416992188e+00
2.330000000000000000e+02,-4.769289970397949219e+00
2.340000000000000000e+02,-7.760774612426757812e+00
2.350000000000000000e+02,-6.267380714416503906e+00
2.360000000000000000e+02,-7.796980857849121094e+00
2.370000000000000000e+02,-1.086978435516357422e+01
2.380000000000000000e+02,-7.211743354797363281e+00
2.390000000000000000e+02,-3.201918601989746094e+00
2.400000000000000000e+02,-8.882414817810058594e+00
2.410000000000000000e+02,-1.054465198516845703e+01
2.420000000000000000e+02,-2.632719039916992188e+00
2.430000000000000000e+02,-2.551498651504516602e+00
2.440000000000000000e+02,-4.229087352752685547e+00
2.450000000000000000e+02,-5.358628273010253906e+00
2.460000000000000000e+02,-1.586794757843017578e+01
2.470000000000000000e+02,-1.518176269531250000e+01
2.480000000000000000e+02,-1.030115604400634766e+01
2.490000000000000000e+02,-5.666552543640136719e+00
2.500000000000000000e+02,-7.549354553222656250e+00
2.510000000000000000e+02,-1.629350781440734863e+00
2.520000000000000000e+02,-3.082533359527587891e+00
2.530000000000000000e+02,-7.281156539916992188e+00
2.540000000000000000e+02,-3.355786800384521484e+00
2.550000000000000000e+02,-5.781199455261230469e+00
2.560000000000000000e+02,-1.455912470817565918e+00
2.570000000000000000e+02,-2.525132369995117188e+01
2.580000000000000000e+02,-1.335925340652465820e+00
2.590000000000000000e+02,-1.581570506095886230e+00
2.600000000000000000e+02,-1.498209238052368164e+00
2.610000000000000000e+02,-1.417897605895996094e+01
2.620000000000000000e+02,3.188120126724243164e+00
2.630000000000000000e+02,4.886234283447265625e+00
2.640000000000000000e+02,-8.455319404602050781e+00
2.650000000000000000e+02,3.087248325347900391e+00
2.660000000000000000e+02,3.081738471984863281e+00
2.670000000000000000e+02,4.836169242858886719e+00
2.680000000000000000e+02,6.842774868011474609e+00
2.690000000000000000e+02,3.333521127700805664e+00
2.700000000000000000e+02,8.903764486312866211e-01
2.710000000000000000e+02,4.788809299468994141e+00
2.720000000000000000e+02,4.962139606475830078e+00
2.730000000000000000e+02,2.692523956298828125e+00
2.740000000000000000e+02,3.317270517349243164e+00
2.750000000000000000e+02,-1.215292358398437500e+01
2.760000000000000000e+02,2.351712703704833984e+00
2.770000000000000000e+02,-1.145304298400878906e+01
2.780000000000000000e+02,-3.068769454956054688e+00
2.790000000000000000e+02,-5.489602565765380859e+00
2.800000000000000000e+02,-5.027894973754882812e+00
2.810000000000000000e+02,-4.542396545410156250e+00
2.820000000000000000e+02,1.554726958274841309e-01
2.830000000000000000e+02,-1.051778030395507812e+01
2.840000000000000000e+02,-8.417778968811035156e+00
2.850000000000000000e+02,1.545989632606506348e+00
2.860000000000000000e+02,-5.560207366943359375e+00
2.870000000000000000e+02,-2.993660736083984375e+01
2.880000000000000000e+02,-7.702280044555664062e+00
2.890000000000000000e+02,-2.817489862442016602e+00
2.900000000000000000e+02,-3.510959625244140625e+00
2.910000000000000000e+02,-6.913488388061523438e+00
2.920000000000000000e+02,-1.075326442718505859e+01
2.930000000000000000e+02,-6.063113212585449219e+00
2.940000000000000000e+02,-1.283353614807128906e+01
2.950000000000000000e+02,-1.235342025756835938e+01
2.960000000000000000e+02,-1.071763896942138672e+01
2.970000000000000000e+02,-5.728283882141113281e+00
2.980000000000000000e+02,-7.941756248474121094e+00
2.990000000000000000e+02,-1.115639781951904297e+01
3.000000000000000000e+02,-6.768364906311035156e+00
3.010000000000000000e+02,-6.155750274658203125e+00
3.020000000000000000e+02,-9.057152748107910156e+00
3.030000000000000000e+02,-7.735753059387207031e+00
3.040000000000000000e+02,-4.446581840515136719e+00
